"Latitude","Longitude","obs_date","site_code","PM25_mass","Elemental_Carbon","Organic_Carbon","Sulfate","Nitrate","Ammonium"
44.19982,-122.044547,19980415,"410390070",3.3,0.28,0.569,1.2296,0.1453,0.4937925
44.19982,-122.044547,19980418,"410390070",4.1,0.24,1.029,0.7319,0.1456,0.3072225
44.19982,-122.044547,19980506,"410390070",4.3,0.2,1.679,0.905,0.079,0.35715
44.19982,-122.044547,19980509,"410390070",1.3,0.1,0.462,0.2656,0.064,0.114
44.19982,-122.044547,19980513,"410390070",,0.1,0.125,0.0637,0.014,0.0270375
44.19982,-122.044547,19980516,"410390070",0.5,0.11,0.169,0.0816,0.0172,0.03447
44.19982,-122.044547,19980520,"410390070",1,0.08,0.322,0.1607,0.0196,0.0646725
44.19982,-122.044547,19980523,"410390070",4.3,0.33,1.17,0.8808,0.0672,0.34542
44.19982,-122.044547,19980527,"410390070",0.8,0.07,0.233,0.2235,0.0545,0.096075
44.19982,-122.044547,19980530,"410390070",0.9,0.05,0.294,0.2598,0.0627,0.1115325
44.19982,-122.044547,19980603,"410390070",3.3,0.17,0.948,0.6374,0.1334,0.26904
44.19982,-122.044547,19980606,"410390070",4.9,0.25,1.68,0.9095,0.0708,0.3569925
44.19982,-122.044547,19980610,"410390070",1.3,0.03,0.431,0.223,0.0357,0.0916575
44.19982,-122.044547,19980613,"410390070",5.9,0.16,1.257,1.1883,0.3635,0.5274
44.19982,-122.044547,19980617,"410390070",3.2,0.12,0.954,0.7162,0.1353,0.2990175
44.19982,-122.044547,19980620,"410390070",3.5,0.14,0.984,0.6929,0.0658,0.2746425
44.19982,-122.044547,19980624,"410390070",1.7,0.11,0.314,0.2836,0.0519,0.1180275
44.19982,-122.044547,19980627,"410390070",1.8,0.14,0.905,0.3512,0.06,0.1452
44.19982,-122.044547,19980701,"410390070",2,0.12,0.652,0.4137,0.0521,0.16686
44.19982,-122.044547,19980704,"410390070",3.4,0.07,1.141,0.7681,0.0309,0.29499
44.19982,-122.044547,19980708,"410390070",10.5,0.5,3.21,2.6586,0.09,1.017225
44.19982,-122.044547,19980711,"410390070",7.6,0.24,1.304,2.6193,0.1259,1.010565
44.19982,-122.044547,19980715,"410390070",3.4,0.26,1.463,0.3163,0.098,0.1406625
44.19982,-122.044547,19980718,"410390070",4,0.31,1.741,0.42,0.091,0.177975
44.19982,-122.044547,19980722,"410390070",12.8,0.72,4.224,2.564,0.1881,1.0038225
44.19982,-122.044547,19980725,"410390070",6.4,0.35,2.007,0.938,0.0934,0.372765
44.19982,-122.044547,19980729,"410390070",7.5,0.46,3.631,0.883,0.1178,0.35763
44.19982,-122.044547,19980801,"410390070",28.3,1.65,11.506,,,
44.19982,-122.044547,19980805,"410390070",12.8,0.57,3.75,,,
44.19982,-122.044547,19980808,"410390070",5.6,0.31,1.679,1.0748,0.2113,0.4505925
44.19982,-122.044547,19980812,"410390070",3.9,0.24,1.461,0.8006,0.0762,0.31737
44.19982,-122.044547,19980815,"410390070",4.3,0.25,1.521,0.6955,0.1262,0.2892075
44.19982,-122.044547,19980819,"410390070",3.4,0.25,0.985,0.6172,0.1203,0.2585175
44.19982,-122.044547,19980822,"410390070",9.1,0.38,2.878,2.063,0.1831,0.8148225
44.19982,-122.044547,19980826,"410390070",7.7,0.33,2.143,1.9887,0.1572,0.7811325
44.19982,-122.044547,19980829,"410390070",7.9,0.41,2.591,1.3807,0.1638,0.5546175
44.19982,-122.044547,19980902,"410390070",10.9,0.49,3.375,1.5,0.1674,0.600165
44.19982,-122.044547,19980905,"410390070",6.3,0.38,2.22,0.8349,0.4802,0.4211325
44.19982,-122.044547,19980909,"410390070",14,1,6.322,0.9117,1.281,0.6301125
44.19982,-122.044547,19980912,"410390070",4.7,0.34,1.415,0.8888,0.1207,0.3604575
44.19982,-122.044547,19980916,"410390070",9.9,0.67,4.248,,,
44.19982,-122.044547,19980923,"410390070",4.5,0.49,2.039,0.7605,0.1181,0.31176
44.19982,-122.044547,19980926,"410390070",1.5,0.1,0.745,0.4156,0.0924,0.17664
44.19982,-122.044547,19980930,"410390070",3.9,0.41,1.793,0.6604,0.0717,0.2637825
44.19982,-122.044547,19981003,"410390070",,0.06,0.252,0.082,0.0169,0.0345525
44.19982,-122.044547,19981007,"410390070",4.8,0.38,2.104,0.4175,0.133,0.1864875
44.19982,-122.044547,19981010,"410390070",0.6,0.03,0.438,0.1504,0.0207,0.0610575
44.19982,-122.044547,19981014,"410390070",2.2,0.24,1.255,0.1606,0.0554,0.07269
44.19982,-122.044547,19981017,"410390070",2.4,0.22,0.975,0.2549,0.036,0.1036875
44.19982,-122.044547,19981028,"410390070",0.9,0.08,0.365,0.0914,0.0453,0.0444675
44.19982,-122.044547,19981031,"410390070",3.3,0.37,1.611,0.2646,0.051,0.1107
44.19982,-122.044547,19981104,"410390070",0.8,0.1,0.617,0.0515,0.0118,0.0219675
44.19982,-122.044547,19981107,"410390070",1.3,0.13,0.702,0.0304,0.0259,0.0172275
44.19982,-122.044547,19981111,"410390070",1.1,0.06,0.693,0.0413,0.0113,0.01803
44.19982,-122.044547,19981114,"410390070",3.2,0.2,1.489,0.2236,0.049,0.094875
44.19982,-122.044547,19981118,"410390070",0.9,0.08,0.432,0.0484,0.0188,0.02238
44.19982,-122.044547,19981125,"410390070",1.2,0.02,0.208,0.242,0.128,0.11955
44.19982,-122.044547,19981128,"410390070",0.5,0,0.071,0.062,0.026,0.0291
44.19982,-122.044547,19981202,"410390070",,0.02,0.505,0.011,0.007,0.0057
44.19982,-122.044547,19981205,"410390070",,0.1,0.218,0.0484,0.0384,0.02679
44.19982,-122.044547,19981212,"410390070",0.3,0.06,0.182,0.0742,0.006,0.029175
44.19982,-122.044547,19981216,"410390070",0.4,0.05,0.272,0.0667,0.004,0.0259125
44.19982,-122.044547,19981219,"410390070",1.3,0.06,0.327,0.3079,0.1883,0.15783
44.19982,-122.044547,19981223,"410390070",1.3,0.1,0.376,0.1325,0.0556,0.0621975
44.19982,-122.044547,19981230,"410390070",0,0.03,0.125,0,0,0
44.19982,-122.044547,19980422,"410390070",7,,,0.9276,0.1888,0.39033
44.19982,-122.044547,19980919,"410390070",0.9,,,0.2861,0.0663,0.122205
44.19982,-122.044547,19981121,"410390070",0,,,0.0278,0.006,0.011775
44.19982,-122.044547,19981209,"410390070",0.3,,,0.0192,0.006,0.00855
44.19982,-122.044547,19981226,"410390070",0.3,,,0.012,0.001,0.004725
47.399815,-121.427096,19980103,"530370004",1,0.12,,0.2103,0.1521,0.113085
47.399815,-121.427096,19980121,"530370004",2.3,0.44,,0.1204,0.1622,0.081645
47.399815,-121.427096,19980124,"530370004",1,0.1,,0.0636,0.0373,0.0322425
47.399815,-121.427096,19980128,"530370004",1.7,0.22,,0.3172,0.3086,0.188385
47.399815,-121.427096,19980131,"530370004",1.3,0.1,,0.1903,0.158,0.1069125
47.399815,-121.427096,19980207,"530370004",1.6,0.44,,,,
47.399815,-121.427096,19980211,"530370004",1.3,0.33,,0.2165,0.4834,0.1899525
47.399815,-121.427096,19980214,"530370004",0.7,0.11,,0.1306,0.1746,0.08826
47.399815,-121.427096,19980218,"530370004",1.4,0.24,,0.2096,0.424,0.174
47.399815,-121.427096,19980225,"530370004",1.7,0.14,,0.6097,0.1559,0.263715
47.399815,-121.427096,19980228,"530370004",1.5,0.17,,0.4333,0.3176,0.2339475
47.399815,-121.427096,19980304,"530370004",2.8,0.28,,1.0477,0.1954,0.4368525
47.399815,-121.427096,19980307,"530370004",4.4,0.37,,1.369,0.5191,0.6301725
47.399815,-121.427096,19980311,"530370004",1.6,0.34,,0.212,0.2972,0.14637
47.399815,-121.427096,19980314,"530370004",2.6,0.15,,0.7398,0.4361,0.3755475
47.399815,-121.427096,19980318,"530370004",4,0.34,,0.8605,0.1778,0.3626925
47.399815,-121.427096,19980321,"530370004",7.4,0.64,,0.9678,0.4358,0.46098
47.399815,-121.427096,19980325,"530370004",1.5,0.15,,0.3456,0.0903,0.1499175
47.399815,-121.427096,19980401,"530370004",2.1,0.27,,0.6344,0.2019,0.2833275
47.399815,-121.427096,19980408,"530370004",2.3,0.1,,0.45,0.3375,0.2446875
47.399815,-121.427096,19980415,"530370004",6.4,0.31,,0.8479,0.2485,0.373875
47.399815,-121.427096,19980422,"530370004",7,0.44,,0.9526,0.3134,0.42774
47.399815,-121.427096,19980429,"530370004",24.3,0.35,,1.5912,0.8273,0.7828425
47.399815,-121.427096,19980502,"530370004",11.6,0.46,,2.3715,0.343,0.9664875
47.399815,-121.427096,19980506,"530370004",10.7,0.68,,3.2393,0.3855,1.301475
47.399815,-121.427096,19980509,"530370004",0.7,0.14,,0.1559,0.092,0.0791625
47.399815,-121.427096,19980513,"530370004",1.2,0.22,,0.4195,0.0361,0.165435
47.399815,-121.427096,19980516,"530370004",5,0.33,,0.8471,0.2804,0.3807525
47.399815,-121.427096,19980520,"530370004",5.7,0.7,,1.3015,0.4215,0.5829
47.399815,-121.427096,19980523,"530370004",3.5,0.27,,0.848,0.1507,0.3519075
47.399815,-121.427096,19980527,"530370004",,0.1,,0.0483,0.0495,0.02925
47.399815,-121.427096,19980530,"530370004",2,0.16,,0.6018,0.0821,0.2441475
47.399815,-121.427096,19980603,"530370004",4.4,0.27,,0.9069,0.1449,0.37269
47.399815,-121.427096,19980606,"530370004",5.3,0.35,,1.2856,0.2173,0.5309925
47.399815,-121.427096,19980610,"530370004",,0.15,,0.2351,0.0482,0.0990075
47.399815,-121.427096,19980613,"530370004",5.4,0.27,,1.6162,0.4186,0.70026
47.399815,-121.427096,19980617,"530370004",5.5,0.67,,1.5943,0.3544,0.6776025
47.399815,-121.427096,19980620,"530370004",3.7,0.36,,0.7403,0.1641,0.314535
47.399815,-121.427096,19980624,"530370004",1,0.15,,0.4122,0.0519,0.1662525
47.399815,-121.427096,19980627,"530370004",,0.26,,0.4125,0.136,0.1852875
47.399815,-121.427096,19980701,"530370004",6.2,0.61,,1.8007,0.2909,0.740715
47.399815,-121.427096,19980715,"530370004",2.2,0.27,,0.4017,0.0652,0.1653075
47.399815,-121.427096,19980718,"530370004",7.3,0.42,,2.4141,0.2765,0.9675
47.399815,-121.427096,19980722,"530370004",8.7,0.71,,1.748,0.265,0.715125
47.399815,-121.427096,19980725,"530370004",7.5,0.57,,1.885,0.2959,0.7734525
47.399815,-121.427096,19980729,"530370004",11.2,0.85,,,,
47.399815,-121.427096,19980801,"530370004",4,0.25,,,,
47.399815,-121.427096,19980805,"530370004",6.4,0.54,,1.3407,0.34,0.5792625
47.399815,-121.427096,19980808,"530370004",6.8,0.58,,1.933,0.5253,0.8430675
47.399815,-121.427096,19980812,"530370004",4.2,0.29,,0.8854,0.1664,0.369465
47.399815,-121.427096,19980815,"530370004",3.7,0.18,,1.5922,0.1604,0.633165
47.399815,-121.427096,19980819,"530370004",5.4,0.49,,1.1596,0.2843,0.4988175
47.399815,-121.427096,19980822,"530370004",9,0.48,,3.6872,0.4853,1.4918925
47.399815,-121.427096,19980826,"530370004",7.2,0.59,,1.992,0.367,0.829575
47.399815,-121.427096,19980829,"530370004",9.1,0.74,,,,
47.399815,-121.427096,19980902,"530370004",8.3,0.83,,1.1936,0.4176,0.54156
47.399815,-121.427096,19980905,"530370004",5.7,0.43,,1.2201,0.5055,0.571275
47.399815,-121.427096,19980909,"530370004",3.2,0.19,,0.7447,0.4524,0.3810525
47.399815,-121.427096,19980912,"530370004",3.1,0.27,,0.7181,0.149,0.3028125
47.399815,-121.427096,19980916,"530370004",6.9,0.87,,,,
47.399815,-121.427096,19980919,"530370004",1.5,0.24,,0.6631,0.0978,0.2706675
47.399815,-121.427096,19980923,"530370004",6.8,0.93,,1.0895,0.3029,0.476715
47.399815,-121.427096,19980926,"530370004",1.3,0.25,,0.2068,0.1084,0.10194
47.399815,-121.427096,19980930,"530370004",3.9,0.53,,0.5813,0.1629,0.25464
47.399815,-121.427096,19981003,"530370004",0.8,0.18,,0.2609,0.0444,0.1078275
47.399815,-121.427096,19981007,"530370004",6,0.65,,0.561,0.2559,0.2679525
47.399815,-121.427096,19981010,"530370004",2.1,0.24,,0.8099,0.1021,0.326685
47.399815,-121.427096,19981014,"530370004",1.3,0.12,,0.3882,0.093,0.1665
47.399815,-121.427096,19981017,"530370004",0.9,0.08,,0.1793,0.0678,0.0824925
47.399815,-121.427096,19981024,"530370004",14.1,1.03,,1.098,0.5233,0.5294925
47.399815,-121.427096,19981028,"530370004",1.3,0.19,,0.2849,0.181,0.1475625
47.399815,-121.427096,19981031,"530370004",7,0.64,,0.6044,1.2021,0.4971225
47.399815,-121.427096,19981104,"530370004",6.6,0.73,,,,
47.399815,-121.427096,19981107,"530370004",8,0.82,,,,
47.399815,-121.427096,19981111,"530370004",4.5,0.37,,0.5486,0.325,0.27885
47.399815,-121.427096,19981114,"530370004",3.4,0.34,,0.319,0.19,0.162375
47.399815,-121.427096,19981118,"530370004",1.9,0.14,,0.4561,0.1185,0.1977
47.399815,-121.427096,19981121,"530370004",1,0.02,,0.1064,0.0211,0.0446475
47.399815,-121.427096,19981125,"530370004",0.4,0.09,,0.003,0.006,0.002475
47.399815,-121.427096,19981128,"530370004",1.3,0.19,,0.2675,0.2202,0.1498575
47.399815,-121.427096,19981202,"530370004",0.6,0.09,,0.1359,0.018,0.0550125
47.399815,-121.427096,19981205,"530370004",1.7,0.27,,0.3355,0.2908,0.1912425
47.399815,-121.427096,19981209,"530370004",2.6,0.34,,0.2964,0.4058,0.202455
47.399815,-121.427096,19981212,"530370004",0.6,0.24,,0.0347,0.0355,0.021
47.399815,-121.427096,19981216,"530370004",,0.09,,0.1304,0.011,0.051375
47.399815,-121.427096,19981219,"530370004",1.9,0.2,,0.3492,0.161,0.167175
47.399815,-121.427096,19981223,"530370004",4.9,0.65,,0.3984,1.2682,0.434745
47.399815,-121.427096,19981226,"530370004",0.8,0.08,,0.2359,0.0399,0.09744
47.399815,-121.427096,19980110,"530370004",4.2,,,0.701,0.8146,0.44616
47.399815,-121.427096,19980117,"530370004",,,,0.1156,0.046,0.0537
47.399815,-121.427096,19980221,"530370004",,,,0.0389,0.0234,0.0198525
47.399815,-121.427096,19980328,"530370004",2,,,0.6767,0.218,0.3028125
47.399815,-121.427096,19980404,"530370004",6.4,,,1.8367,0.4888,0.7987425
47.399815,-121.427096,19980411,"530370004",2.1,,,0.532,0.122,0.22695
47.399815,-121.427096,19980418,"530370004",4.3,,,0.9598,0.2389,0.4136775
47.399815,-121.427096,19980425,"530370004",3.6,,,0.7862,0.173,0.33375
47.399815,-121.427096,19980704,"530370004",,,,0.0691,0.0206,0.0305475
47.399815,-121.427096,19981021,"530370004",7.4,,,0.9866,0.1802,0.41052
45.749818,-121.401159,19980103,"530390010",2.4,0.19,,0.8044,0.3328,0.37653
45.749818,-121.401159,19980107,"530390010",2.8,0.46,,0.3518,0.4243,0.2273925
45.749818,-121.401159,19980110,"530390010",4.9,0.35,,0.7351,1.023,0.5058375
45.749818,-121.401159,19980114,"530390010",2.6,0.13,,0.4412,0.294,0.2316
45.749818,-121.401159,19980117,"530390010",9.1,0.21,,0.5112,0.3841,0.2781225
45.749818,-121.401159,19980124,"530390010",2.8,0.1,,0.1999,0.183,0.1161375
45.749818,-121.401159,19980128,"530390010",4.2,0.4,,1.087,0.8528,0.599505
45.749818,-121.401159,19980131,"530390010",3.9,0.27,,1.0587,0.7541,0.566685
45.749818,-121.401159,19980204,"530390010",3.6,0.33,,0.5338,0.4098,0.29238
45.749818,-121.401159,19980207,"530390010",2.2,0.3,,0.2171,0.17,0.1196625
45.749818,-121.401159,19980211,"530390010",1.9,0.26,,0.1397,0.2113,0.09993
45.749818,-121.401159,19980214,"530390010",1.4,0.13,,0.1023,0.1414,0.0701775
45.749818,-121.401159,19980218,"530390010",1.5,0.36,,0.1498,0.138,0.087225
45.749818,-121.401159,19980221,"530390010",5.1,0.12,,0.0556,0.033,0.028275
45.749818,-121.401159,19980225,"530390010",3,0.3,,0.5055,0.2863,0.25398
45.749818,-121.401159,19980228,"530390010",1.7,0.22,,0.3784,0.1583,0.1775175
45.749818,-121.401159,19980304,"530390010",,0.46,,0.9549,0.4399,0.457065
45.749818,-121.401159,19980307,"530390010",4.8,0.39,,1.0123,0.2329,0.432015
45.749818,-121.401159,19980311,"530390010",2.1,0.33,,0.252,0.1309,0.1239525
45.749818,-121.401159,19980314,"530390010",8.1,0.46,,,,
45.749818,-121.401159,19980318,"530390010",4.1,0.39,,0.9838,0.2937,0.4350075
45.749818,-121.401159,19980321,"530390010",7.4,0.64,,1.09,0.3595,0.4896375
45.749818,-121.401159,19980325,"530390010",4.5,0.47,,0.8467,0.5335,0.43755
45.749818,-121.401159,19980328,"530390010",4.2,0.31,,,,
45.749818,-121.401159,19980401,"530390010",8.3,0.22,,2.7471,0.5044,1.1436525
45.749818,-121.401159,19980404,"530390010",8,0.16,,2.3019,0.7044,1.0217025
45.749818,-121.401159,19980408,"530390010",2.6,0.83,,0.4563,0.4682,0.2764575
45.749818,-121.401159,19980411,"530390010",,0.62,,0.4106,0.1758,0.19353
45.749818,-121.401159,19980415,"530390010",5.8,0.66,,1.3435,0.5005,0.616425
